ostan,shahrestan,bakhsh,shahr,fam,pop,m,f,lat,lon
خوزستان,رامشير,مشراگه,آزاده,1853,7039,3832,3207,36.7031874,52.6239211
خوزستان,رامشير,مشراگه,مشراگه,1865,7294,3676,3618,31.0098009,49.4369137
خوزستان,رامشير,مشراگه,مشراگه,564,2095,1102,993,31.0098009,49.4369137
خوزستان,گتوند,عقيلي,عقيلي جنوبي,1922,7673,3997,3676,32.142408,48.9422820354456
خوزستان,گتوند,عقيلي,عقيلي شمالي,953,3708,1928,1780,35.6657209,50.9801321
خوزستان,گتوند,عقيلي,ترکالکي,1585,5688,2915,2773,32.2456357,48.8466202
خوزستان,گتوند,عقيلي,سماله,438,1784,981,803,32.198813,48.8587387
خوزستان,گتوند,مرکزي,جنت مکان,1126,4757,2452,2305,32.1836847,48.8146563
خوزستان,گتوند,مرکزي,کيارس,941,4568,2346,2222,32.3684537,48.9144856
خوزستان,گتوند,مرکزي,گتوند,6549,24216,12416,11800,32.2449183,48.8126036
خوزستان,گتوند,مرکزي,صالح شهر,1814,7309,3746,3563,32.2120495,48.6722366
خوزستان,گتوند,مرکزي,جنت مکان,1475,5360,2748,2612,32.1836847,48.8146563
خوزستان,انديکا,آبژدان,آبژدان,2600,10478,5329,5149,32.0667964,49.4578706
خوزستان,انديکا,آبژدان,کوشک,1868,7337,3663,3674,33.0556981,59.3417259
خوزستان,انديکا,آبژدان,آبژدان,420,1673,836,837,32.0667964,49.4578706
خوزستان,انديکا,چلو,چلو,1165,5527,2893,2634,38.796138,46.339887
خوزستان,انديکا,چلو,للر کتک,1255,5418,2794,2624,32.4749672,49.5998974
خوزستان,انديکا,مرکزي,شلال و دشتگل,886,3669,1904,1765,#,#
خوزستان,انديکا,مرکزي,قلعه خواجه,2778,11119,5640,5479,32.20750145,49.45465457101679
خوزستان,انديکا,مرکزي,قلعه خواجه,606,2408,1202,1206,32.20750145,49.45465457101679
خوزستان,هفتکل,رغيوه,رغيوه,932,3739,1880,1859,31.5501651,49.2387195
خوزستان,هفتکل,رغيوه,گزين,298,1135,574,561,31.5576538,49.3860697
خوزستان,هفتکل,مرکزي,حومه,395,1443,718,725,37.68543455,45.84511230735063
خوزستان,هفتکل,مرکزي,هفتکل,4283,15802,8021,7781,31.4462703,49.5288552
خوزستان,هويزه,نيسان,بني صالح,831,4327,2618,1709,34.996179,-5.043536
خوزستان,هويزه,نيسان,نيسان,475,1936,985,951,31.5986459,47.89594144693929
خوزستان,هويزه,نيسان,رفيع,1006,3797,1899,1898,31.5962386,47.8919447
خوزستان,هويزه,مرکزي,هويزه شمالي,842,3607,1806,1801,31.462778,48.0755697
خوزستان,هويزه,مرکزي,هويزه جنوبي,1391,5738,2897,2841,36.909471,54.0780642
خوزستان,هويزه,مرکزي,هويزه,4904,19481,9922,9559,31.462778,48.0755697
خوزستان,باوي,مرکزي,ملاثاني,1616,6144,3120,3024,31.5841359,48.888229
خوزستان,باوي,مرکزي,عناقچه,2737,10321,5228,5093,#,#
خوزستان,باوي,مرکزي,ملاثاني,4695,17337,8531,8806,31.5841359,48.888229
خوزستان,باوي,ويس,ويس,565,2318,1181,1137,31.4855352,48.8758094
خوزستان,باوي,ويس,زرگان,2282,8677,4486,4191,38.4506783,46.0264338
خوزستان,باوي,ويس,ويس,4064,15312,7673,7639,31.4855352,48.8758094
خوزستان,باوي,ويس,شيبان,9637,36374,18442,17932,37.5393865,44.8081938
خوزستان,حميديه,مرکزي,کرخه,2620,9344,4798,4546,32.1408124,48.2088687
خوزستان,حميديه,مرکزي,دهکده,2113,8496,4415,4081,31.464698,48.4622324
خوزستان,حميديه,مرکزي,حميديه,5419,22057,11323,10734,31.4808215,48.4353791
خوزستان,حميديه,گمبوعه,طراح,1328,5267,2680,2587,32.6599479,51.7884672
خوزستان,حميديه,گمبوعه,جهاد,2118,8598,4347,4251,28.2752117,61.4868754
خوزستان,آغاجاري,مرکزي,آغاجاري,2,7,4,3,30.6995647,49.8285336
خوزستان,آغاجاري,مرکزي,آغاجاري,3477,11912,5874,6038,30.6995647,49.8285336
خوزستان,آغاجاري,جولکي,سرجولکي,972,3613,1789,1824,30.8087235,49.8986032
خوزستان,آغاجاري,جولکي,آب باران,509,2117,1042,1075,30.778448,50.0516405
خوزستان,کارون,مرکزي,کوت عبدالله,4130,14799,7364,7435,31.2397079,48.6563167
خوزستان,کارون,مرکزي,قلعه چنعان,2959,11641,5955,5686,31.2441534,48.7010432
خوزستان,کارون,مرکزي,کوت عبداله,14714,56252,28966,27286,31.2395661,48.6512494
خوزستان,کارون,سويسه,سويسه,2931,11451,5789,5662,31.05900245,48.57062095911185
خوزستان,کارون,سويسه,موران,3015,11729,5890,5839,31.1666116,48.5158855
فارس,آباده,مرکزي,ايزدخواست,0,0,0,0,31.5158438,52.1247911
فارس,آباده,مرکزي,بهمن,981,4135,2432,1703,36.14617,58.8099054
فارس,آباده,مرکزي,بيدک,1475,4740,2411,2329,37.4719129,57.2194727
فارس,آباده,مرکزي,سورمق,207,623,339,284,31.0338723,52.8397513
فارس,آباده,مرکزي,خسروشيرين,921,3096,1591,1505,30.8988059,52.001316
فارس,آباده,مرکزي,آباده,18965,59116,29568,29548,30.9477854,50.909593
فارس,آباده,مرکزي,صغاد,3907,12582,6278,6304,31.1915603,52.5155699
فارس,آباده,مرکزي,بهمن,2325,7568,3849,3719,36.14617,58.8099054
فارس,آباده,مرکزي,ايزدخواست,1834,5910,2978,2932,31.5158438,52.1247911
فارس,آباده,مرکزي,سورمق,1052,3050,1540,1510,31.0338723,52.8397513
فارس,استهبان,رونيز,خير,3543,11352,5885,5467,18.763333,41.411389
فارس,استهبان,رونيز,رونيز,1637,5536,2853,2683,29.1904364,53.7674276
فارس,استهبان,رونيز,رونيز,1764,5760,2969,2791,29.1904364,53.7674276
فارس,استهبان,مرکزي,ايج,1089,3510,1766,1744,29.0232949,54.246120778683704
فارس,استهبان,مرکزي,استهبان,10970,36410,18333,18077,29.1252321,54.0405113
فارس,استهبان,مرکزي,ايج,1876,6246,3176,3070,29.0232949,54.246120778683704
فارس,اقليد,سده,آسپاس,1106,3946,2056,1890,30.6423879,52.4014387
فارس,اقليد,سده,دژکرد,962,3236,1654,1582,30.7231669,51.954873
فارس,اقليد,سده,سده,128,437,231,206,30.7101418,52.1742262
فارس,اقليد,سده,دژکرد,1198,3924,1966,1958,30.7231669,51.954873
فارس,اقليد,سده,سده,1923,6747,3326,3421,30.7101418,52.1742262
فارس,اقليد,مرکزي,خنجشت,2788,9687,4945,4742,30.6532104,52.6711482
فارس,اقليد,مرکزي,شهرميان,1152,3847,1933,1914,30.8419989,52.3494118
فارس,اقليد,مرکزي,اقليد,13210,44341,22484,21857,30.8925778,52.688496
فارس,اقليد,حسن آباد,احمدآباد,1479,5324,2728,2596,36.3634,46.187
فارس,اقليد,حسن آباد,حسن آباد,1675,6048,3090,2958,33.3782113,50.0589311
فارس,اقليد,حسن آباد,بکان,915,3111,1644,1467,30.4013348,52.4048785
فارس,اقليد,حسن آباد,حسن اباد,582,2045,1007,1038,28.3304525,61.6708897
فارس,جهرم,خفر,خفر,1043,3396,1769,1627,30.9990836,51.482546
فارس,جهرم,خفر,راهگان,2890,9071,4613,4458,28.848150150000002,53.263086444167996
فارس,جهرم,خفر,سفيدار,1295,3893,1928,1965,28.9422906,52.9359764
فارس,جهرم,خفر,علي آباد,1933,5860,2974,2886,33.5191494,50.3304419
فارس,جهرم,خفر,گل برنجي,2666,8650,4554,4096,28.9238671,53.2772579
فارس,جهرم,خفر,خاوران,1533,4332,2279,2053,28.937829,53.3147706
فارس,جهرم,خفر,باب انار,2230,7061,3480,3581,28.9670095,53.2127701
فارس,جهرم,سيمکان,پشت پر,1585,5135,2660,2475,29.3167359,52.8512974
فارس,جهرم,سيمکان,پل به بالا,1765,6033,3019,3014,28.71815105,52.88928700581046
فارس,جهرم,سيمکان,پل به پايين,1423,5044,2686,2358,28.62050885,53.06937416141179
فارس,جهرم,سيمکان,دوزه,410,1348,707,641,28.7017719,52.9536255
فارس,جهرم,کرديان,علويه,1914,5813,3024,2789,32.0547909,53.6575014
فارس,جهرم,کرديان,قطب آباد,522,1562,854,708,28.6393017,53.6378046
فارس,جهرم,کرديان,قطب آباد,2250,7476,4037,3439,28.6393017,53.6378046
فارس,جهرم,مرکزي,جلگاه,2467,9257,5330,3927,28.4925488,53.349395065446345
فارس,جهرم,مرکزي,کوهک,601,2062,1051,1011,29.6998052,52.8989121
فارس,جهرم,مرکزي,جهرم,43349,141634,73641,67993,28.4961762,53.5593366
فارس,داراب,رستاق,رستاق,2535,8830,4483,4347,26.8818506,53.8616733
فارس,داراب,رستاق,کوهستان,1653,5561,2836,2725,36.6778232,53.4655797
فارس,داراب,مرکزي,بالش,4023,14013,7194,6819,28.8113482,54.673984884480646
فارس,داراب,مرکزي,پاسخن,3157,10499,5416,5083,28.7897188,54.3212945
فارس,داراب,مرکزي,بختاجرد,2750,9214,4633,4581,28.7349302,54.4280173
فارس,داراب,مرکزي,فسارود,2421,7819,3995,3824,30.9114722,52.7007656
فارس,داراب,مرکزي,نصروان,2197,7333,3721,3612,28.664948,54.3944399
فارس,داراب,مرکزي,هشيوار,4180,15425,8296,7129,28.69384675,54.512685665512294
فارس,داراب,مرکزي,داراب,21308,70232,35589,34643,28.753194,54.548149
فارس,داراب,فورگ,آبشور,1933,6897,3444,3453,28.1561476,55.13988037904647
فارس,داراب,فورگ,فورگ,2516,8237,4182,4055,32.8442122,59.9492459
فارس,داراب,فورگ,فدامي,1136,4097,2040,2057,28.2155252,55.133631
فارس,داراب,فورگ,دوبرجي,859,2907,1457,1450,28.3071988,55.1923987
فارس,داراب,جنت,قلعه بيابان,2236,7472,3771,3701,28.5274961,54.8724459
فارس,داراب,جنت,قريه الخير,2512,8782,4417,4365,28.6217568,54.63916757083821
فارس,داراب,جنت,جنت شهر,3964,13598,6762,6836,28.6548665,54.6837567
فارس,سپيدان,بيضا,بانش,2698,9397,4731,4666,30.094803,52.4287944
فارس,سپيدان,بيضا,بيضا,3695,12349,6302,6047,30.0080169,52.3604232
فارس,سپيدان,بيضا,کوشک هزار,3190,10885,5669,5216,29.8828348,52.5275417
فارس,سپيدان,بيضا,بيضا,1952,7252,3750,3502,30.0080169,52.3604232
فارس,سپيدان,مرکزي,خفري,1437,4594,2334,2260,34.6865956,44.9603501
فارس,سپيدان,مرکزي,کمهر,963,3363,1693,1670,30.4457918,51.8763303
فارس,سپيدان,مرکزي,شش پير,2862,10355,5295,5060,30.1512631,52.0360499
فارس,سپيدان,مرکزي,اردکان,4117,14633,7415,7218,30.2623521,51.9836519
فارس,سپيدان,همايجان,سرناباد,748,2289,1081,1208,30.0977852,51.895136042671936
فارس,سپيدان,همايجان,همايجان,3588,12073,6087,5986,30.054291,52.061412440371434
فارس,سپيدان,همايجان,هماشهر,1129,3852,1913,1939,30.1185215,52.08532328543218
فارس,شيراز,زرقان,بندامير,2188,7554,3928,3626,29.773647,52.8451791
فارس,شيراز,زرقان,زرقان,259,1092,624,468,29.7788503,52.7185108
فارس,شيراز,زرقان,رحمت آباد,1873,6212,3217,2995,35.8095002,47.6683405
فارس,شيراز,زرقان,زرقان,9591,32261,16617,15644,29.7788503,52.7185108
فارس,شيراز,زرقان,لپويي,2761,8985,4653,4332,29.7997169,52.6504164
فارس,شيراز,مرکزي,بيدزرد,6393,22063,11296,10767,29.3517625,51.8783266
فارس,شيراز,مرکزي,داريان,2355,7636,3971,3665,38.2190433,45.6297445
فارس,شيراز,مرکزي,دراک,3155,11451,6213,5238,29.78887675,52.31109389669707
فارس,شيراز,مرکزي,سياخ دارنگون,3077,10674,5590,5084,29.4085165,52.3360921
فارس,شيراز,مرکزي,قره باغ,14711,54630,29786,24844,38.0741586,45.0663625
فارس,شيراز,مرکزي,کفترک,4438,14485,7555,6930,29.5760005,52.6967805
فارس,شيراز,مرکزي,شيراز,477916,1565572,785450,780122,29.6060218,52.5378041
فارس,شيراز,مرکزي,شيراز1,49654,159513,77070,82443,#,#
فارس,شيراز,مرکزي,شيراز2,53260,178116,90393,87723,#,#
فارس,شيراز,مرکزي,شيراز3,60625,197458,99181,98277,#,#
فارس,شيراز,مرکزي,شيراز4,80435,254503,124777,129726,#,#
فارس,شيراز,مرکزي,شيراز5,44790,156105,82103,74002,#,#
فارس,شيراز,مرکزي,شيراز6,38937,119635,58450,61185,#,#
فارس,شيراز,مرکزي,شهرصدرا,28741,91863,46170,45693,29.800322899999998,52.496107541799695
فارس,شيراز,مرکزي,داريان,3021,10037,5170,4867,38.2190433,45.6297445
فارس,شيراز,مرکزي,شيراز7,56064,186500,94549,91951,#,#
فارس,شيراز,مرکزي,شيراز8,10692,35727,18552,17175,#,#
فارس,شيراز,مرکزي,شيراز 9,41551,140718,71292,69426,30.3009621,57.030402
فارس,شيراز,مرکزي,شيراز 10,41908,137297,69083,68214,29.6020676,52.5468406
فارس,شيراز,ارژن,دشت ارژن,1331,4571,2253,2318,29.6608463,51.9842885
فارس,شيراز,ارژن,قره چمن,2237,7854,3984,3870,37.6215405,47.1602675
فارس,شيراز,ارژن,کوه مره سرخي,1986,7009,3442,3567,29.40538505,52.18435318710601
فارس,شيراز,ارژن,خانه زنيان,1139,4027,1962,2065,#,#
فارس,فسا,ششده وقره بلاغ,ششده,1924,6279,3248,3031,28.9486348,53.9955053
فارس,فسا,ششده وقره بلاغ,قره بلاغ,3573,11691,6070,5621,37.6614778,46.9329684
فارس,فسا,ششده وقره بلاغ,ششده,1778,5960,3122,2838,28.9486348,53.9955053
فارس,فسا,ششده وقره بلاغ,قره بلاغ,1983,6772,3477,3295,37.6614778,46.9329684
فارس,فسا,شيبکوه,فدشکوييه,1918,6388,3257,3131,28.7555082,53.737804490690735
فارس,فسا,شيبکوه,ميانده,1421,4900,2485,2415,34.3977386,48.4252686
فارس,فسا,شيبکوه,زاهدشهر,2866,9719,4978,4741,28.7484346,53.8041063
فارس,فسا,شيبکوه,ميانشهر,1775,5912,2972,2940,28.7262436,53.8344695
فارس,فسا,مرکزي,جنگل,1641,5535,2812,2723,34.7033333,59.2227778
فارس,فسا,مرکزي,صحرارود,2632,8872,4442,4430,28.8735011,53.6981878
فارس,فسا,مرکزي,کوشک قاضي,3338,11793,6424,5369,28.9288805,53.6854225
فارس,فسا,مرکزي,فسا,33379,110825,55650,55175,28.9366395,53.6510677
فارس,فسا,نوبندگان,نوبندگان,2408,7951,4018,3933,28.8545602,53.8259023
فارس,فسا,نوبندگان,نوبندگان,823,2410,1197,1213,28.8545602,53.8259023
فارس,فيروزآباد,مرکزي,احمدآباد,4589,15441,7773,7668,36.3634,46.187
فارس,فيروزآباد,مرکزي,جايدشت,3397,10793,5427,5366,28.8058343,52.6357756
فارس,فيروزآباد,مرکزي,فيروزآباد,20184,65417,33059,32358,28.845604,52.5727236
فارس,فيروزآباد,ميمند,پرزيتون,2031,7122,3604,3518,28.8593181,52.8527772
فارس,فيروزآباد,ميمند,خواجه اي,1951,6109,3031,3078,30.2219066,52.2946494
فارس,فيروزآباد,ميمند,دادنجان,463,1534,751,783,29.1153055,52.2274607
فارس,فيروزآباد,ميمند,ميمند,3226,10120,5079,5041,28.8666095,52.7485061
فارس,کازرون,جره وبالاده,جره,3895,13991,7127,6864,26.72934295,94.1720966824326
فارس,کازرون,جره وبالاده,دادين,2070,7341,3763,3578,29.3226692,51.8865906
فارس,کازرون,جره وبالاده,فامور,2313,8220,4186,4034,29.4845217,51.8041946
فارس,کازرون,جره وبالاده,بالاده,1689,5972,3019,2953,29.2869221,51.9394109
فارس,کازرون,کنار تخته و کمارج,کنار تخته,247,786,389,397,28.7666787,51.0613216
فارس,کازرون,کنار تخته و کمارج,کمارج,1291,4406,2223,2183,29.609643,51.4767794
فارس,کازرون,کنار تخته و کمارج,کنارتخته,1764,6081,3041,3040,29.5327812,51.3960796
فارس,کازرون,کوهمره,دشت برم,1741,6135,3083,3052,29.5551572,51.8886578
فارس,کازرون,کوهمره,کوهمره,2102,7052,3547,3505,29.747063500000003,51.754524017483476
فارس,کازرون,کوهمره,نودان,841,2892,1423,1469,29.8019495,51.6935995
فارس,کازرون,مرکزي,بليان,4729,17476,9050,8426,29.5442978,51.6693926
فارس,کازرون,مرکزي,دريس,5558,21785,11263,10522,29.6857197,51.5783799
فارس,کازرون,مرکزي,شاپور,1843,6113,3070,3043,35.3229796,46.9894429
فارس,کازرون,مرکزي,کازرون,28988,96683,48468,48215,29.6203251,51.6520826
